url,post_url,post_id,post_date_created,date_created,comment_text,num_likes,num_replies,commenter_user_name,commenter_id,commenter_url,comment_id,comment_url
"https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","7333418632220921089","""2024-02-10T05:00:00.000Z""","""2024-02-11T01:49:17.000Z""","โมโล.โอวันทีน.ดีมอล.นม=หร่อย(ป.ล)เพื่อนมันผสมไห้แดก😂",0,0,"use███y4y███k0","7158945250953004058","https://www.tiktok.com/@usern0y4ygenk0","7334155436184453889","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089?comment_id=7334155436184453889"
"https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","7333418632220921089","""2024-02-10T05:00:00.000Z""","""2024-03-02T00:21:54.000Z""","โอวันตินเเละไมโลที่รร.อร่อยกว่า",0,0,"Nat███on ███nta██████","7229849667437577217","https://www.tiktok.com/@nathamon.phontabt","7341554663172719368","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089?comment_id=7341554663172719368"
"https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089","7333418632220921089","""2024-02-10T05:00:00.000Z""","""2024-02-18T12:40:19.000Z""","ทีมไมโล",0,0,"mab███ˋ🍇███","7143071530461119490","https://www.tiktok.com/@bellrukmeow","7336920825851970305","https://www.tiktok.com/@thaiwinnerdotcom/video/7333418632220921089?comment_id=7336920825851970305"
"https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","7411581429219364128","""2024-09-06T17:21:28.000Z""","""2024-09-06T22:55:35.000Z""","I’m down £2k and another bad day today. I did sell £20k of global all cap at £2.14 and started buying them back at a starting price of £2.09 (3k) £2.08 (2.8k) and another 6k today. Will throw another 8k (remainder of the £20k) next week if it keeps on the downward spiral. Hopefully recovery the second half of the month 🙂. It’s all Part of investing and the sale prices have started.",2,3,"ste███249███","6952962628831036422","https://www.tiktok.com/@steve924924","7411667519213372193","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128?comment_id=7411667519213372193"
"https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","7411581429219364128","""2024-09-06T17:21:28.000Z""","""2024-09-06T23:49:14.000Z""","@Karen_Kimberly_fx has my trust because she is reliable",0,0,"Dylan","7222384024248894469","https://www.tiktok.com/@dylan_maximus2","7411681365551727365","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128?comment_id=7411681365551727365"
"https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","7411581429219364128","""2024-09-06T17:21:28.000Z""","""2024-09-06T19:15:54.000Z""","Today was nasty in the market",2,2,"Adez","7229052971903091717","https://www.tiktok.com/@adeolaogunleye8","7411610949477581600","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128?comment_id=7411610949477581600"
"https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128","7411581429219364128","""2024-09-06T17:21:28.000Z""","""2024-09-07T03:01:59.000Z""","Who cares",0,1,"mom███_li███e_g██████","7153589592325686278","https://www.tiktok.com/@mommys_little_gamer0","7411730572429181729","https://www.tiktok.com/@dr.jubairsfinance/video/7411581429219364128?comment_id=7411730572429181729"
"https://www.tiktok.com/@dr.jubairsfinance/video/7419375353421942048","https://www.tiktok.com/@dr.jubairsfinance/video/7419375353421942048","7419375353421942048","""2024-09-27T17:25:43.000Z""","""2024-09-28T11:54:18.000Z""","Question. In order to take profits from a stock that’s within the pie do I have to remove the stock from the pie first?",1,1,"Awe███epe███nal█████████","7248310894407762971","https://www.tiktok.com/@whattheh3lth","7419661031670022945","https://www.tiktok.com/@dr.jubairsfinance/video/7419375353421942048?comment_id=7419661031670022945"
"https://www.tiktok.com/@dr.jubairsfinance/video/7420781519507115296","https://www.tiktok.com/@dr.jubairsfinance/video/7420781519507115296","7420781519507115296","""2024-10-01T12:22:31.000Z""","""2024-10-01T15:48:35.000Z""","Keeping 20k in Vanguard at the moment in cash, not as good interest but in a Sipp so don’t want to take it out. Waiting for a market drop, happy with what I have made this year so lowering my risk. £15 a day nice 🤩",2,2,"ste███249███","6952962628831036422","https://www.tiktok.com/@steve924924","7420834648579965728","https://www.tiktok.com/@dr.jubairsfinance/video/7420781519507115296?comment_id=7420834648579965728"
"https://www.tiktok.com/@dr.jubairsfinance/video/7423486519748349216","https://www.tiktok.com/@dr.jubairsfinance/video/7423486519748349216","7423486519748349216","""2024-10-08T19:19:10.000Z""","""2024-10-08T19:22:45.000Z""","what happened?",0,3,"Tom███Per███al █████████","7409068590383203361","https://www.tiktok.com/@tom.tpf","7423487420837004064","https://www.tiktok.com/@dr.jubairsfinance/video/7423486519748349216?comment_id=7423487420837004064"
"https://www.tiktok.com/@dr.jubairsfinance/video/7395957866298903840","https://www.tiktok.com/@dr.jubairsfinance/video/7395957866298903840","7395957866298903840","""2024-07-26T14:53:56.000Z""","""2024-07-26T15:30:08.000Z""","would I be stupid to put all my remaining money in a 5.10% interest savings ISA for the rest of this year and then begin investing again in 2025?",1,1,"Mr ███nda███obr██████","7105498740618937349","https://www.tiktok.com/@brendan_h.03","7395967067902804768","https://www.tiktok.com/@dr.jubairsfinance/video/7395957866298903840?comment_id=7395967067902804768"
"https://www.tiktok.com/@dr.jubairsfinance/video/7413047789027986721","https://www.tiktok.com/@dr.jubairsfinance/video/7413047789027986721","7413047789027986721","""2024-09-10T16:11:41.000Z""","""2024-09-10T20:32:00.000Z""","US cpi data tomorrow so should be some changes in the market, personally September is not as bad as I thought it would be, usually one of the worst months of the year, but can be a good time to buy.",2,3,"ste███249███","6952962628831036422","https://www.tiktok.com/@steve924924","7413114893475791648","https://www.tiktok.com/@dr.jubairsfinance/video/7413047789027986721?comment_id=7413114893475791648"
"https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088","https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088","7395992723305549088","""2024-07-26T17:09:14.000Z""","""2024-07-27T11:00:59.000Z""","Could you do a video with you opinion on how to deal with future crashes👍",1,0,"Wayne","7007489243199063045","https://www.tiktok.com/@letoffsteamb4itl","7396268859479507744","https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088?comment_id=7396268859479507744"
"https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088","https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088","7395992723305549088","""2024-07-26T17:09:14.000Z""","""2024-07-26T21:35:48.000Z""","It’s not too late to start investing, the inflation is on the high side and so many people are losing their jobs, meet Brie to earn @Brie Kirbyson",0,0,"Cry███ Gu███❤️","7282973396844774406","https://www.tiktok.com/@nftdegen_","7396061336046093062","https://www.tiktok.com/@dr.jubairsfinance/video/7395992723305549088?comment_id=7396061336046093062"
"https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984","https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984","7417909869614877984","""2024-09-23T18:39:00.000Z""","""2024-09-23T22:59:10.000Z""","Contact Rosabella winscoin she will help you and teach you how to make money online@ROSEBELLA WINSCOIN",0,0,"FFA███ngs███","7379966776879023110","https://www.tiktok.com/@ffa_fadii0","7417976892534604550","https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984?comment_id=7417976892534604550"
"https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984","https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984","7417909869614877984","""2024-09-23T18:39:00.000Z""","""2024-09-23T21:34:53.000Z""","your fake account has more followers than you 😳",0,0,"Fol███_To███spi███","6824219195909587974","https://www.tiktok.com/@follow_to_inspire","7417955171646898976","https://www.tiktok.com/@dr.jubairsfinance/video/7417909869614877984?comment_id=7417955171646898976"
"https://www.tiktok.com/@dr.jubairsfinance/video/7430908538442091809","https://www.tiktok.com/@dr.jubairsfinance/video/7430908538442091809","7430908538442091809","""2024-10-28T19:20:25.000Z""","""2024-10-28T20:47:38.000Z""","Leave it invested, you’ll make much more money",0,0,"use███685███315███","6918347421232579586","https://www.tiktok.com/@user02838393922","7430931008361677600","https://www.tiktok.com/@dr.jubairsfinance/video/7430908538442091809?comment_id=7430931008361677600"
"https://www.tiktok.com/@dr.jubairsfinance/video/7385240018853350689","https://www.tiktok.com/@dr.jubairsfinance/video/7385240018853350689","7385240018853350689","""2024-06-27T17:43:17.000Z""","""2024-06-28T18:54:15.000Z""","where did you learn when first getting into investing",3,4,"mepz","6906223640489280517","https://www.tiktok.com/@mepz_","7385629301763244832","https://www.tiktok.com/@dr.jubairsfinance/video/7385240018853350689?comment_id=7385629301763244832"
"https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","7421229250910375200","""2024-10-02T17:19:50.000Z""","""2024-10-02T17:26:51.000Z""","Better to invest it g",3,3,"deq███iou███rkp███","6635274016000327686","https://www.tiktok.com/@dequaviousporkpay","7421231034589954848","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200?comment_id=7421231034589954848"
"https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","7421229250910375200","""2024-10-02T17:19:50.000Z""","""2024-10-02T17:23:52.000Z""","Why is it sitting in free cash and not invested in your s&s isa",4,5,"Jay███rdt███","6730314177027703813","https://www.tiktok.com/@jaycordt","7421230265783370528","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200?comment_id=7421230265783370528"
"https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200","7421229250910375200","""2024-10-02T17:19:50.000Z""","""2024-10-02T20:39:33.000Z""","The cash isn't FSCS protected",4,8,"Abdur","6787513116387558406","https://www.tiktok.com/@abdur_97","7421280697459753761","https://www.tiktok.com/@dr.jubairsfinance/video/7421229250910375200?comment_id=7421280697459753761"
"https://www.tiktok.com/@dr.jubairsfinance/video/7431236391691898144","https://www.tiktok.com/@dr.jubairsfinance/video/7431236391691898144","7431236391691898144","""2024-10-29T16:32:40.000Z""","""2024-10-30T00:00:27.000Z""","5.15 now ..that’s great for now",1,1,"Jas███o","6926270602114712581","https://www.tiktok.com/@jasdeo73","7431351703716660000","https://www.tiktok.com/@dr.jubairsfinance/video/7431236391691898144?comment_id=7431351703716660000"
