url,post_id,post_url,comment_id,user_name,user_id,user_url,date_created,comment_text,num_likes,num_replies,attached_files,video_length,source_type,subtype,type
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTMyODg5Mzc0MTE1MzY4OA==","Pen███pe ███e","pfbid0fYTkEXxtreYTq4ofWyeb6FhHsCPWwV958P13z5qcW7AH4xNDcJCC7wc6JijhYSytl","","""2024-01-27T18:57:06.000Z""","They stole 121$ from me and won’t refund the amount even when the order was never completed by the store and was canceled.","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTMwNTEyNTQ0NjgxOTk0OA==","Ste███ie ███th","pfbid032PCTeSUJcppHT4kjWVNEeDHETqoiEt8S91qLNCGS6CUAedPzTitLP6UQKifTJyC4l","","""2024-01-12T21:11:48.000Z""","Laura Elizabeth","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/attbusiness/videos/596577829093348/?locale=en_US","596577829093348","https://www.facebook.com/attbusiness/videos/596577829093348/?locale=en_US","Y29tbWVudDoxMDE2MDE3NDIwMDgxNzMzNF8zNDAxNDM2OTAwMTE4NDcz","Cas███Pla███um","pfbid02foQCvdUS3C8LysS3WLQX3UtYR6ykf16Fm2uhe6zTPCi68uivdF5nstVhbxVivLgl","","""2023-05-31T10:49:29.000Z""","Knock Knock.  Have Att residential contact me.  My yard is damage from your contractors","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMzQ5NDY2NjQxMTkyMTg2","Tif███y D███","pfbid02rM7FJDjYQg5tnaaqW4LtWzBUgcn4H7i2jrBtjWgMECWWR8RVJRpJuLk4eriNkX16l","","""2024-01-13T17:15:31.000Z""","Lacey Vandevander 😆","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/reel/260478723678355?locale=en_US","260478723678355","https://www.facebook.com/reel/260478723678355?locale=en_US","Y29tbWVudDo3NTY0MDE0ODY1MjY5MTJfMTM0ODU2MTczMjUzMDU2Nw==","Kat███Smi███","pfbid0eUDHUFQTXNW5dTZv6oXPhTF5GbLqasLJDjo47AjfMQ5UvbhwEUgK9u79SX6kkJ8Ml","","""2024-01-28T15:58:33.000Z""","I’ve had AT&T for years. Most recently, the company had a manager STEAL a trade-in of mine and not make it right. They also sold me on changing my phone selling me my bill would go down, and it actually increased by 40%.","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTEwMzM4MTI5NDM1MDg2Ng==","Ste███nie███rne███","pfbid02Hb55GCradkX5SosAdUcjvTwcjX5V96mgwvT5oQbFPbHr4rXa8J6mfmVPgAg5mYRKl","https://www.facebook.com/stephanie.turner.773","""2024-01-13T03:03:27.000Z""","Kayla Cooler us forsure 😂","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/AllSeasons247/posts/pfbid0DasNGKvehFzmvxMrrio8wgH9HcuQC8dueUzCJpwtDm6ZPQZnJiGKu4oaJ9SdGbyYl?locale=en_US","pfbid0DasNGKvehFzmvxMrrio8wgH9HcuQC8dueUzCJpwtDm6ZPQZnJiGKu4oaJ9SdGbyYl","https://www.facebook.com/AllSeasons247/posts/pfbid0DasNGKvehFzmvxMrrio8wgH9HcuQC8dueUzCJpwtDm6ZPQZnJiGKu4oaJ9SdGbyYl?locale=en_US","Y29tbWVudDo5MjE2ODYzNzY2MzcyNzRfMTA0NjgxOTgwNjk1OTIzOA==","Guy███mba███","pfbid0cwyGAVaZQLBaLeHrwW42PRCw14QTXbJGoeVDZJjZMTRGBENDyueWLJfo7iauSjohl","https://www.facebook.com/guy.lombardo.52","""2024-08-18T17:02:29.000Z""","Thank you Alan for coming out and inspecting our A/C and Furnace. I really appreciate your knowledge and thoroughness ,   See you next time…","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfOTAyNzkyMTA4MTkxNzk2","She███ Jo███on","pfbid02fCFtP45XWvNvhhUZR8XFuHSCn4z54LwkDXSnqfWUXefB1RS4o7BaTxYMHVeF7xKAl","","""2024-01-11T23:49:41.000Z""","MK Gibson","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMzkzNDAzMTIwMDEwMjkx","Par███ Sa███r","pfbid02jHF54qrU5V1cbrqUNSEHTSFNbQzDd6YzZfXLpSStH24e8k52PxstYALomF4q1HDsl","","""2024-01-16T00:23:45.000Z""","$25 a month per line guaranteed for 3 years. Then we gonna get ya and jack up your rate. Meanwhile at T-mobile, $25 a line forever.  Verizon is such a f-bag company.","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTQyNDA0NzMwMTY1Mzc1OA==","Kas███a R███er","pfbid0m2GFdXtAFZNCo8KvgvmmYunoxAhSvSZEWerF8FGKSZn88URQDM4k1Tt5YGTPzAz2l","","""2024-01-12T11:09:29.000Z""","Us 🤣 Jada Smith","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMjMwNjU4NjgwNjIxNzA3Ng==","Ril███Wei███","pfbid0wG3CWCjhxVXEVFAkDZxioZHjHLwT4B8V1nHkoWaJVVQBt1hLyormnfutDf144weCl","","""2024-01-12T00:04:58.000Z""","Amber Linae","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/attbusiness/videos/3587754878110674/?locale=en_US","3587754878110674","https://www.facebook.com/attbusiness/videos/3587754878110674/?locale=en_US","Y29tbWVudDoxMDE1OTk4MTE2NTAzNzMzNF8xNDY2Njc5MzkzNzM2NTE5","Lan███rys███","pfbid0Uk2rU2odj4mSa3gF9ej12mmaNLaRRTJKsWjD7zw8uraRLm41276cgK2uoWER5PBcl","","""2023-04-22T02:21:25.000Z""","The last few days have been awful and today it just got worse. 

We just found out that not only did AT&T TAKE OUT OUR PHONE LINES AND CANT REPAIR THEM, BUT THEY ”ACCIDENTALLY” CANCELLED THE PHONE NUMBERS THAT HAVE BEEN ATTACHED TO THIS SHOP FOR APPROXIMATELY 3 DECADES!!! CANCELLED THEM!! 

No one will elevate the problem. 

The last ”customer service” person we spoke to was taking calls WHILE she was ordering fast food (we have recordings), the last “service” person said the calls would be routed to Tim’s cell phone by the end of day…did not do it. 

Tim is feeling pretty down and beat y’all.

If ANYONE knows ANYTHING or ANYONE at @ATT and can help. We are at our wits end. 

👉🏼👉🏼👉🏼Or if you know a social media influencer or news organization who would do a story on what he’s going through. We are now in need of real assistance, before he loses his phone numbers forever. 

If you Tweet or TikTok or Email or FB anything at all. Please do. 
Please send something that may call attention from a person in a place of position, that can help. Please. AT&T Business 

Until then. Tim said to share his personal cell phone number with all of you, to show his commitment to making sure your vehicles are repaired in a timely fashion. So please feel free to call his cell phone to schedule your repair or check on your vehicle at Muffler Man of Lake Orion

Thank you.","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/reel/1748290242283090?locale=en_US","1748290242283090","https://www.facebook.com/reel/1748290242283090?locale=en_US","Y29tbWVudDo3MzQ3MzE4Nzg2OTM4NzNfOTkyNTY4MDA4NDY4Mzc2","Daw███ Gh███as","pfbid02peGqJ3Lc5KHAn8NYJty9ZaXyTG6t9bVkQCei8UqCF4oU6ogNVd6jMp45PLzdwQYil","","""2023-11-17T05:41:22.000Z""","For those who may be concerned, I was scammed by an AT&T store.  I purchased a line and installed it on the phone and it did not work.  While I was there, I returned it after taking my details.  A month later, I was surprised with a bill stating that the line had been used for $223.56.  I did not use any service from this company, AT&T, and they sent me a threat.  Through my email, it is delivered to a third-party collection agency, which may have a negative impact on your credit report.  Distorted, what should I do?  Please help and this is Amelie Faltaalkng@gmail.com","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTEwMTQ0ODkwNDU2MjA5MA==","Chr███ina███rin███","pfbid02VRnTmpGY4d4ds5iv1ZSwYCW1zEWm1giLSHBLrV71YegPXGfMH86z7RNY2SiTbfmdl","","""2024-01-12T15:35:12.000Z""","Sonya lol","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/reel/260478723678355?locale=en_US","260478723678355","https://www.facebook.com/reel/260478723678355?locale=en_US","Y29tbWVudDo3NTY0MDE0ODY1MjY5MTJfNzA2Nzg2MTY2MzMyNzE3Mw==","Low███ Be███ey","pfbid02acSUdm45s4LUFEBm4H5mJCo5mEtYEmaCwvtXgAsQ8kYCqWKPJY1PYMLcPTKW1pwjl","","""2024-01-28T23:53:47.000Z""","Utah At&T coverage is horrible.","",1,"[""https://www.facebook.com/photo.php?fbid=10220093136718192&set=p.10220093136718192&type=3""]","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfMTI1ODkwNTYxNTUwMTQ4Nw==","Man███Hau███","pfbid02ZaNef4JwRLs37aTZWffyiV4ZHV9mSDSYYxC87myHwWYuez5YoGbW2LvNTRwpjcbyl","","""2024-01-12T00:04:04.000Z""","Kim Dunn 🤣🤣","",1,"null","","TextWithEntities","TextWithEntities","Comment"
"https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql","https://www.facebook.com/verizon/posts/pfbid0zpLRka9my4ndgcCwHZeBMZ17jPM9gmzb6M5meVy9XmfUFT5rLBkGFJPv9TkJgJXql?locale=en_US","Y29tbWVudDozOTczNzM0OTkzNDQxNDNfNzQxMTE4Mjc3NTYzMzQz","Kel███Ann███","pfbid0MbgyYLyoLDJizgXaw7UWnCjEJ5JtF6fLh69xdmGF4EDGQNSJA86ukLoqy6B4GW2Al","","""2024-01-11T22:16:00.000Z""","Bobbi Jean 😂","",1,"null","","TextWithEntities","TextWithEntities","Comment"
