user_id,timestamp,channel,platform,campaign_id,strategy,event_type
U00017,2026-04-30T17:51:54.335184,social,facebook,facebook_hybrid_v1,hybrid,sent
U00018,2026-04-23T08:39:08.600636,social,instagram,instagram_fixed_v1,fixed,sent
U00018,2026-04-23T08:39:08.600636,social,instagram,instagram_fixed_v1,fixed,open
U00018,2026-04-23T08:39:08.600636,social,instagram,instagram_fixed_v1,fixed,click
U00018,2026-04-26T17:02:31.429585,social,tiktok,tiktok_fixed_v1,fixed,sent
U00018,2026-04-26T21:32:01.517538,social,tiktok,tiktok_fixed_v1,fixed,sent
U00018,2026-04-28T08:10:19.184965,social,instagram,instagram_fixed_v1,fixed,sent
U00019,2026-04-28T10:10:52.687033,social,instagram,instagram_hybrid_v1,hybrid,sent
U00020,2026-04-19T04:57:56.462114,social,instagram,instagram_hybrid_v1,hybrid,sent
U00020,2026-04-19T04:57:56.462114,social,instagram,instagram_hybrid_v1,hybrid,open
U00020,2026-04-25T17:39:16.876763,email,email,email_hybrid_v1,hybrid,sent
U00020,2026-04-26T10:03:24.570076,social,instagram,instagram_hybrid_v1,hybrid,sent
U00020,2026-04-26T10:03:24.570076,social,instagram,instagram_hybrid_v1,hybrid,open
U00020,2026-04-29T09:46:45.538349,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00021,2026-04-18T23:45:25.065752,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00021,2026-04-18T23:45:25.065752,social,tiktok,tiktok_hybrid_v1,hybrid,open
U00021,2026-05-01T11:41:57.081982,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00021,2026-05-01T11:41:57.081982,social,tiktok,tiktok_hybrid_v1,hybrid,open
U00021,2026-05-01T11:41:57.081982,social,tiktok,tiktok_hybrid_v1,hybrid,click
U00022,2026-04-18T00:09:02.414614,email,email,email_fixed_v1,fixed,sent
U00022,2026-04-26T16:30:23.029971,email,email,email_fixed_v1,fixed,sent
U00023,2026-04-18T01:29:27.011932,social,facebook,facebook_hybrid_v1,hybrid,sent
U00023,2026-04-18T01:29:27.011932,social,facebook,facebook_hybrid_v1,hybrid,open
U00023,2026-04-27T06:34:06.900301,ad,facebook,facebook_hybrid_v1,hybrid,sent
U00023,2026-04-27T06:34:06.900301,ad,facebook,facebook_hybrid_v1,hybrid,open
U00023,2026-04-28T07:25:42.319557,social,instagram,instagram_hybrid_v1,hybrid,sent
U00023,2026-04-29T05:33:40.872486,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00023,2026-04-29T05:33:40.872486,social,tiktok,tiktok_hybrid_v1,hybrid,open
U00023,2026-04-30T11:44:21.352336,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00023,2026-04-30T11:44:21.352336,social,linkedin,linkedin_hybrid_v1,hybrid,open
U00024,2026-04-20T01:40:01.793654,social,linkedin,linkedin_fixed_v1,fixed,sent
U00024,2026-04-20T01:40:01.793654,social,linkedin,linkedin_fixed_v1,fixed,open
U00024,2026-04-23T22:04:34.953118,social,instagram,instagram_fixed_v1,fixed,sent
U00024,2026-05-01T05:17:20.876389,social,instagram,instagram_fixed_v1,fixed,sent
U00025,2026-04-24T14:48:23.472425,social,facebook,facebook_fixed_v1,fixed,sent
U00025,2026-04-24T14:48:23.472425,social,facebook,facebook_fixed_v1,fixed,open
U00026,2026-04-23T05:21:04.049165,social,facebook,facebook_fixed_v1,fixed,sent
U00026,2026-04-23T06:22:06.460510,social,instagram,instagram_fixed_v1,fixed,sent
U00026,2026-04-26T01:17:30.536896,social,instagram,instagram_fixed_v1,fixed,sent
U00026,2026-04-26T09:14:07.380429,email,email,email_fixed_v1,fixed,sent
U00027,2026-04-23T12:57:23.448890,social,instagram,instagram_hybrid_v1,hybrid,sent
U00027,2026-04-25T04:30:45.046402,social,instagram,instagram_hybrid_v1,hybrid,sent
U00027,2026-04-26T06:20:24.696946,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00028,2026-04-18T12:12:42.744299,email,email,email_hybrid_v1,hybrid,sent
U00028,2026-04-18T12:12:42.744299,email,email,email_hybrid_v1,hybrid,open
U00028,2026-04-19T02:55:40.293756,ad,instagram,instagram_hybrid_v1,hybrid,sent
U00028,2026-04-29T06:54:34.988073,social,instagram,instagram_hybrid_v1,hybrid,sent
U00028,2026-04-29T06:54:34.988073,social,instagram,instagram_hybrid_v1,hybrid,open
U00028,2026-04-29T06:54:34.988073,social,instagram,instagram_hybrid_v1,hybrid,click
U00029,2026-04-28T07:25:38.076583,social,instagram,instagram_trigger_v1,trigger,sent
U00029,2026-04-30T22:01:55.937218,social,tiktok,tiktok_trigger_v1,trigger,sent
U00029,2026-04-30T22:01:55.937218,social,tiktok,tiktok_trigger_v1,trigger,open
U00029,2026-04-30T22:01:55.937218,social,tiktok,tiktok_trigger_v1,trigger,click
U00029,2026-05-01T10:28:33.826037,social,tiktok,tiktok_trigger_v1,trigger,sent
U00029,2026-05-01T10:28:33.826037,social,tiktok,tiktok_trigger_v1,trigger,open
U00029,2026-05-01T10:28:33.826037,social,tiktok,tiktok_trigger_v1,trigger,click
U00030,2026-05-01T08:44:53.085169,email,email,email_trigger_v1,trigger,sent
U00031,2026-04-19T14:37:34.029124,email,email,email_hybrid_v1,hybrid,sent
U00031,2026-04-19T14:37:34.029124,email,email,email_hybrid_v1,hybrid,open
U00031,2026-04-19T14:37:34.029124,email,email,email_hybrid_v1,hybrid,click
U00031,2026-04-20T00:47:28.878538,social,facebook,facebook_hybrid_v1,hybrid,sent
U00031,2026-04-23T13:44:59.111449,social,instagram,instagram_hybrid_v1,hybrid,sent
U00031,2026-04-24T01:41:37.859597,ad,instagram,instagram_hybrid_v1,hybrid,sent
U00031,2026-04-24T01:41:37.859597,ad,instagram,instagram_hybrid_v1,hybrid,open
U00031,2026-04-30T04:47:12.541360,social,instagram,instagram_hybrid_v1,hybrid,sent
U00032,2026-04-24T13:36:35.777720,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00032,2026-04-25T17:16:25.118474,ad,facebook,facebook_hybrid_v1,hybrid,sent
U00032,2026-04-30T05:36:34.394187,social,instagram,instagram_hybrid_v1,hybrid,sent
U00033,2026-04-17T20:20:26.060224,social,instagram,instagram_trigger_v1,trigger,sent
U00033,2026-04-20T04:22:43.000488,email,email,email_trigger_v1,trigger,sent
U00033,2026-04-21T19:19:54.423600,social,instagram,instagram_trigger_v1,trigger,sent
U00033,2026-04-23T18:35:51.584260,social,tiktok,tiktok_trigger_v1,trigger,sent
U00033,2026-04-30T11:37:36.170606,social,linkedin,linkedin_trigger_v1,trigger,sent
U00034,2026-04-21T12:50:40.885742,social,linkedin,linkedin_fixed_v1,fixed,sent
U00034,2026-04-21T12:50:40.885742,social,linkedin,linkedin_fixed_v1,fixed,open
U00034,2026-04-23T15:52:11.290948,social,linkedin,linkedin_fixed_v1,fixed,sent
U00034,2026-04-23T15:52:11.290948,social,linkedin,linkedin_fixed_v1,fixed,open
U00034,2026-04-25T05:50:34.359397,email,email,email_fixed_v1,fixed,sent
U00034,2026-04-26T15:46:42.274510,offer,email,email_fixed_v1,fixed,sent
U00034,2026-04-26T15:46:42.274510,offer,email,email_fixed_v1,fixed,open
U00034,2026-05-01T01:51:28.365167,email,email,email_fixed_v1,fixed,sent
U00034,2026-05-01T06:49:05.647300,social,linkedin,linkedin_fixed_v1,fixed,sent
U00034,2026-05-01T06:49:05.647300,social,linkedin,linkedin_fixed_v1,fixed,open
U00034,2026-05-01T06:49:05.647300,social,linkedin,linkedin_fixed_v1,fixed,click
U00034,2026-05-01T06:49:05.647300,social,linkedin,linkedin_fixed_v1,fixed,convert
U00035,2026-04-27T11:39:17.114259,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00035,2026-04-27T20:26:56.304269,offer,email,email_hybrid_v1,hybrid,sent
U00035,2026-04-28T07:58:12.537856,social,facebook,facebook_hybrid_v1,hybrid,sent
U00035,2026-04-28T07:58:12.537856,social,facebook,facebook_hybrid_v1,hybrid,open
U00035,2026-04-29T14:47:36.240528,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00036,2026-04-21T16:26:42.240393,ad,facebook,facebook_fixed_v1,fixed,sent
U00036,2026-04-21T16:26:42.240393,ad,facebook,facebook_fixed_v1,fixed,open
U00036,2026-04-22T08:56:18.809756,email,email,email_fixed_v1,fixed,sent
U00036,2026-04-25T18:20:51.375468,social,tiktok,tiktok_fixed_v1,fixed,sent
U00036,2026-04-25T18:20:51.375468,social,tiktok,tiktok_fixed_v1,fixed,open
U00036,2026-04-29T10:43:25.714216,email,email,email_fixed_v1,fixed,sent
U00037,2026-04-22T23:50:09.654798,ad,facebook,facebook_hybrid_v1,hybrid,sent
U00037,2026-04-25T19:59:29.451764,offer,email,email_hybrid_v1,hybrid,sent
U00037,2026-04-30T07:32:25.380441,email,email,email_hybrid_v1,hybrid,sent
U00038,2026-04-20T18:59:33.472579,social,facebook,facebook_hybrid_v1,hybrid,sent
U00038,2026-04-21T11:36:20.642535,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00038,2026-04-21T11:36:20.642535,social,tiktok,tiktok_hybrid_v1,hybrid,open
U00038,2026-04-25T01:43:40.188049,social,instagram,instagram_hybrid_v1,hybrid,sent
U00038,2026-04-25T01:43:40.188049,social,instagram,instagram_hybrid_v1,hybrid,open
U00038,2026-04-30T01:23:27.327796,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00038,2026-04-30T01:23:27.327796,social,linkedin,linkedin_hybrid_v1,hybrid,open
U00039,2026-04-23T15:17:52.018383,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00039,2026-04-24T04:01:20.840467,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00039,2026-04-26T22:39:53.108154,email,email,email_hybrid_v1,hybrid,sent
U00039,2026-04-26T22:39:53.108154,email,email,email_hybrid_v1,hybrid,open
U00039,2026-04-26T22:39:53.108154,email,email,email_hybrid_v1,hybrid,click
U00039,2026-04-28T21:43:06.660795,ad,instagram,instagram_hybrid_v1,hybrid,sent
U00039,2026-04-28T21:43:06.660795,ad,instagram,instagram_hybrid_v1,hybrid,open
U00039,2026-04-28T21:43:06.660795,ad,instagram,instagram_hybrid_v1,hybrid,click
U00039,2026-04-28T21:43:06.660795,ad,instagram,instagram_hybrid_v1,hybrid,convert
U00039,2026-05-01T10:13:11.235512,email,email,email_hybrid_v1,hybrid,sent
U00040,2026-04-18T08:20:15.214120,ad,instagram,instagram_fixed_v1,fixed,sent
U00040,2026-04-20T09:33:32.047028,social,instagram,instagram_fixed_v1,fixed,sent
U00040,2026-04-20T09:33:32.047028,social,instagram,instagram_fixed_v1,fixed,open
U00040,2026-04-21T17:29:45.769601,email,email,email_fixed_v1,fixed,sent
U00040,2026-04-22T21:11:36.495617,social,facebook,facebook_fixed_v1,fixed,sent
U00040,2026-04-27T06:35:30.292098,social,tiktok,tiktok_fixed_v1,fixed,sent
U00040,2026-04-27T06:35:30.292098,social,tiktok,tiktok_fixed_v1,fixed,open
U00041,2026-04-22T03:07:37.953590,email,email,email_fixed_v1,fixed,sent
U00041,2026-04-22T03:07:37.953590,email,email,email_fixed_v1,fixed,open
U00041,2026-04-22T03:07:37.953590,email,email,email_fixed_v1,fixed,click
U00041,2026-04-22T03:07:37.953590,email,email,email_fixed_v1,fixed,convert
U00041,2026-04-30T12:36:33.233436,social,instagram,instagram_fixed_v1,fixed,sent
U00041,2026-04-30T12:36:33.233436,social,instagram,instagram_fixed_v1,fixed,open
U00041,2026-04-30T12:36:33.233436,social,instagram,instagram_fixed_v1,fixed,click
U00041,2026-04-30T12:36:33.233436,social,instagram,instagram_fixed_v1,fixed,convert
U00042,2026-04-25T11:15:18.896201,email,email,email_trigger_v1,trigger,sent
U00042,2026-04-25T18:18:20.334994,social,tiktok,tiktok_trigger_v1,trigger,sent
U00042,2026-04-29T09:24:36.978905,social,linkedin,linkedin_trigger_v1,trigger,sent
U00042,2026-04-29T09:24:36.978905,social,linkedin,linkedin_trigger_v1,trigger,open
U00043,2026-05-01T06:50:32.075864,social,facebook,facebook_trigger_v1,trigger,sent
U00044,2026-04-18T14:14:39.912270,email,email,email_trigger_v1,trigger,sent
U00044,2026-04-21T22:43:32.063326,social,facebook,facebook_trigger_v1,trigger,sent
U00044,2026-04-23T07:06:45.963047,email,email,email_trigger_v1,trigger,sent
U00045,2026-04-19T12:17:22.092897,social,linkedin,linkedin_fixed_v1,fixed,sent
U00045,2026-04-19T12:17:22.092897,social,linkedin,linkedin_fixed_v1,fixed,open
U00046,2026-04-19T06:38:30.306387,social,linkedin,linkedin_fixed_v1,fixed,sent
U00046,2026-04-25T16:26:19.133769,social,linkedin,linkedin_fixed_v1,fixed,sent
U00046,2026-05-01T09:40:35.110303,ad,facebook,facebook_fixed_v1,fixed,sent
U00047,2026-04-17T18:06:06.993919,social,instagram,instagram_trigger_v1,trigger,sent
U00047,2026-04-17T18:06:06.993919,social,instagram,instagram_trigger_v1,trigger,open
U00047,2026-04-29T04:58:42.165909,social,facebook,facebook_trigger_v1,trigger,sent
U00048,2026-04-17T16:11:23.564358,social,linkedin,linkedin_hybrid_v1,hybrid,sent
U00048,2026-04-17T16:11:23.564358,social,linkedin,linkedin_hybrid_v1,hybrid,open
U00048,2026-04-23T08:52:31.880405,ad,instagram,instagram_hybrid_v1,hybrid,sent
U00048,2026-04-24T16:53:59.659561,ad,facebook,facebook_hybrid_v1,hybrid,sent
U00048,2026-04-24T16:53:59.659561,ad,facebook,facebook_hybrid_v1,hybrid,open
U00048,2026-04-28T02:49:47.538099,email,email,email_hybrid_v1,hybrid,sent
U00048,2026-04-28T02:49:47.538099,email,email,email_hybrid_v1,hybrid,open
U00048,2026-05-01T06:25:41.295121,social,tiktok,tiktok_hybrid_v1,hybrid,sent
U00049,2026-04-18T23:09:02.421095,social,linkedin,linkedin_trigger_v1,trigger,sent
U00049,2026-04-18T23:09:02.421095,social,linkedin,linkedin_trigger_v1,trigger,open
U00049,2026-04-24T17:43:06.771293,social,linkedin,linkedin_trigger_v1,trigger,sent
U00049,2026-04-24T17:43:06.771293,social,linkedin,linkedin_trigger_v1,trigger,open
U00049,2026-04-25T11:29:51.947029,social,linkedin,linkedin_trigger_v1,trigger,sent
U00049,2026-04-27T17:39:42.077359,email,email,email_trigger_v1,trigger,sent
U00049,2026-04-27T17:39:42.077359,email,email,email_trigger_v1,trigger,open
U00049,2026-04-27T21:13:00.170165,email,email,email_trigger_v1,trigger,sent
U00049,2026-04-27T21:13:00.170165,email,email,email_trigger_v1,trigger,open
U00049,2026-04-28T11:04:28.573280,social,linkedin,linkedin_trigger_v1,trigger,sent
U00050,2026-04-19T08:03:09.075085,email,email,email_fixed_v1,fixed,sent
U00050,2026-04-23T00:25:11.806145,social,linkedin,linkedin_fixed_v1,fixed,sent
U00050,2026-04-23T00:25:11.806145,social,linkedin,linkedin_fixed_v1,fixed,open
U00050,2026-04-23T00:25:11.806145,social,linkedin,linkedin_fixed_v1,fixed,click
U00051,2026-04-20T02:25:02.716740,email,email,email_fixed_v1,fixed,sent
U00051,2026-04-20T02:25:02.716740,email,email,email_fixed_v1,fixed,open
U00051,2026-04-20T02:25:02.716740,email,email,email_fixed_v1,fixed,click
U00051,2026-04-20T07:54:05.767750,social,instagram,instagram_fixed_v1,fixed,sent
U00051,2026-04-21T03:10:18.430288,social,tiktok,tiktok_fixed_v1,fixed,sent
U00051,2026-04-24T01:23:16.769252,social,linkedin,linkedin_fixed_v1,fixed,sent
U00051,2026-04-24T19:23:46.079733,social,instagram,instagram_fixed_v1,fixed,sent
U00051,2026-04-24T19:23:46.079733,social,instagram,instagram_fixed_v1,fixed,open
U00051,2026-04-24T19:23:46.079733,social,instagram,instagram_fixed_v1,fixed,click
U00051,2026-04-24T19:23:46.079733,social,instagram,instagram_fixed_v1,fixed,convert
U00052,2026-04-19T19:32:40.576745,email,email,email_fixed_v1,fixed,sent
U00052,2026-04-21T01:05:37.821834,social,tiktok,tiktok_fixed_v1,fixed,sent
U00052,2026-04-25T02:14:03.981025,social,instagram,instagram_fixed_v1,fixed,sent
U00052,2026-04-26T03:13:48.274212,social,linkedin,linkedin_fixed_v1,fixed,sent
U00052,2026-04-26T03:13:48.274212,social,linkedin,linkedin_fixed_v1,fixed,open
U00053,2026-04-18T21:43:58.572978,social,instagram,instagram_hybrid_v1,hybrid,sent
U00053,2026-04-20T00:18:33.610710,social,facebook,facebook_hybrid_v1,hybrid,sent
U00053,2026-04-20T00:18:33.610710,social,facebook,facebook_hybrid_v1,hybrid,open
U00053,2026-04-20T00:18:33.610710,social,facebook,facebook_hybrid_v1,hybrid,click
